group	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
DYE605	DYE605	26	127.0	102.74345397949219	101.18637084960938	93.78707885742188	90.38158416748047	129.36044311523438	97.27510070800781	106.3687744140625	100.25471496582031	117.70596313476562	101.5995864868164	96.32662200927734	91.042236328125	103.09282684326172	102.0557861328125	99.81867218017578	101.45570373535156	92.0040283203125	100.57351684570312	100.65371704101562	106.71572875976562	110.216552734375	99.3232421875	116.10018157958984	100.41145324707031	109.7659912109375	100.60355377197266	90.05361938476562	96.33393859863281	101.76142120361328	88.74038696289062	100.18069458007812	91.98651885986328	114.96823120117188	107.25865173339844	113.67301177978516	114.25538635253906	117.60774230957031	103.50239562988281	104.78296661376953	105.49642181396484	106.81397247314453	108.7820053100586	102.80732727050781	94.40949249267578	112.21879577636719	98.97331237792969	93.82588958740234	100.04179382324219	95.73863220214844	108.11996459960938	91.56690216064453	110.4654769897461	109.24154663085938	91.33749389648438	96.05657196044922	111.45160675048828	116.18049621582031	95.08914184570312	108.32129669189453	98.51422119140625	96.87721252441406	98.00932312011719	122.84573364257812	91.38751220703125	92.80034637451172	95.64598083496094	100.17061614990234	102.54107666015625	130.53671264648438	98.28921508789062	109.29255676269531	100.83468627929688	96.74174499511719	104.10292053222656	91.57483673095703	107.46820068359375	101.2418212890625	106.47714233398438	110.83235168457031	98.64064025878906	108.47798919677734	102.46805572509766	83.59097290039062	106.27297973632812	93.84428405761719	104.25785827636719	89.19624328613281	94.37393188476562	114.86988830566406	104.92500305175781	109.83142852783203	100.85342407226562	112.65875244140625	104.91287231445312	102.23092651367188	118.37213134765625	105.69595336914062	100.9632568359375	98.75525665283203	102.32757568359375	90.52070617675781
DYE605	DYE605	27	45.6	32.443458557128906	32.37202835083008	31.453468322753906	28.147716522216797	42.398372650146484	31.080204010009766	37.104766845703125	31.500320434570312	36.91384506225586	32.96184539794922	31.297054290771484	28.657712936401367	31.492813110351562	35.616859436035156	34.977264404296875	29.637771606445312	27.146530151367188	30.487974166870117	34.63397216796875	27.981792449951172	31.51782989501953	31.559728622436523	36.83069610595703	28.860897064208984	35.050987243652344	31.20836639404297	25.057476043701172	31.811805725097656	32.28885269165039	24.24703598022461	29.522632598876953	25.846681594848633	37.45899963378906	32.69304656982422	34.85799026489258	36.912559509277344	33.441165924072266	30.93492317199707	31.10302734375	38.97205352783203	34.638771057128906	38.27232360839844	31.776145935058594	27.04742431640625	35.472740173339844	32.036590576171875	30.462900161743164	31.976350784301758	28.54975700378418	31.959014892578125	27.32825469970703	36.97774887084961	35.175453186035156	27.253826141357422	29.96350860595703	38.85080337524414	41.563323974609375	30.022132873535156	35.92646408081055	30.9125919342041	31.56494140625	31.279735565185547	37.14402770996094	32.23341369628906	27.197397232055664	29.04881477355957	32.05648422241211	33.18309783935547	44.004695892333984	32.423301696777344	34.61531448364258	32.472633361816406	29.51180076599121	30.27313804626465	27.683757781982422	33.8679084777832	25.881916046142578	33.60737991333008	32.54745864868164	31.28976058959961	36.72785949707031	30.000017166137695	25.124862670898438	34.597747802734375	28.35999298095703	31.947105407714844	31.28214454650879	29.58511734008789	39.61261749267578	33.35072708129883	37.01448059082031	35.26321029663086	37.547752380371094	33.42896270751953	33.36030960083008	35.94471740722656	34.48412322998047	32.51255798339844	27.89715576171875	33.416748046875	28.795080184936523
DYE605	DYE605	28	28.9	28.230575561523438	28.298019409179688	27.617015838623047	24.492015838623047	37.432090759277344	27.09990692138672	32.793556213378906	27.437362670898438	32.353206634521484	28.921871185302734	27.424104690551758	25.129322052001953	27.362892150878906	31.372283935546875	30.767539978027344	25.493560791015625	23.374067306518555	26.29534149169922	30.603261947631836	24.50737762451172	26.890628814697266	27.412673950195312	32.32594299316406	24.85567855834961	30.42313003540039	27.06146240234375	21.625316619873047	27.6632137298584	28.17552947998047	20.748737335205078	25.447649002075195	21.96173858642578	32.48398971557617	28.256488800048828	29.916797637939453	32.26347732543945	29.178203582763672	27.163137435913086	26.790771484375	34.616188049316406	30.328174591064453	33.7144660949707	27.808860778808594	23.18265151977539	30.852415084838867	27.896251678466797	26.745452880859375	27.94856834411621	24.62183380126953	27.529582977294922	23.58466148376465	32.34182357788086	30.675567626953125	23.34237289428711	26.117103576660156	33.77421569824219	36.748958587646484	25.845252990722656	31.50892448425293	26.4039249420166	27.347740173339844	27.373863220214844	32.234588623046875	28.622196197509766	23.644203186035156	25.155508041381836	27.924335479736328	28.955656051635742	38.55466079711914	28.303852081298828	30.08016586303711	28.03153419494629	25.554725646972656	26.096633911132812	23.87312126159668	29.193443298339844	21.777179718017578	28.465045928955078	28.089969635009766	27.177001953125	32.078895568847656	26.032318115234375	21.75145149230957	30.208553314208984	24.677412033081055	27.587970733642578	27.461307525634766	25.6688232421875	34.905120849609375	29.083084106445312	32.2795295715332	31.081775665283203	32.672088623046875	29.095844268798828	29.08998680114746	31.289838790893555	30.19782257080078	28.089282989501953	23.89004135131836	29.357942581176758	25.096961975097656
DYE605	DYE605	29	30.9	24.436193466186523	24.624433517456055	24.141735076904297	21.192981719970703	32.905242919921875	23.501873016357422	28.875825881958008	23.77054214477539	28.362071990966797	25.267898559570312	23.92424774169922	21.940662384033203	23.61916160583496	27.486133575439453	27.02666473388672	21.796873092651367	19.96961212158203	22.5157413482666	26.89420509338379	21.452560424804688	22.774024963378906	23.669986724853516	28.246078491210938	21.258548736572266	26.287782669067383	23.32170867919922	18.5511417388916	23.879650115966797	24.456680297851562	17.60204315185547	21.777809143066406	18.470165252685547	27.99139404296875	24.264522552490234	25.454570770263672	28.000164031982422	25.42626953125	23.73383331298828	22.90838623046875	30.654682159423828	26.45722198486328	29.575145721435547	24.253280639648438	19.733722686767578	26.693790435791016	24.189228057861328	23.374591827392578	24.323402404785156	21.090980529785156	23.5435791015625	20.223485946655273	28.14371109008789	26.655349731445312	19.891620635986328	22.646007537841797	29.172468185424805	32.38744354248047	22.139902114868164	27.512828826904297	22.323335647583008	23.487064361572266	23.84225082397461	27.875160217285156	25.268747329711914	20.450000762939453	21.66568374633789	24.2305908203125	25.135337829589844	33.64047622680664	24.576969146728516	26.01055335998535	23.99993133544922	21.987241744995117	22.344663619995117	20.439956665039062	25.025768280029297	18.155000686645508	23.96255111694336	24.125652313232422	23.463706970214844	27.876880645751953	22.456077575683594	18.707735061645508	26.243480682373047	21.359634399414062	23.67208480834961	23.984474182128906	22.13292694091797	30.631685256958008	25.226360321044922	27.99759864807129	27.289268493652344	28.25576400756836	25.174728393554688	25.229949951171875	27.149227142333984	26.34510040283203	24.089981079101562	20.342208862304688	25.683551788330078	21.75436782836914
DYE605	DYE605	30	19.9	18.555097579956055	18.84970474243164	18.661771774291992	16.08586883544922	25.10517120361328	17.876861572265625	22.199777603149414	18.083492279052734	22.286449432373047	19.52014923095703	18.4423828125	17.03211784362793	17.64029312133789	21.049705505371094	21.069355010986328	16.265474319458008	14.72032356262207	16.62283706665039	20.771202087402344	17.069538116455078	16.60521125793457	17.840490341186523	22.056827545166016	15.775238990783691	19.882389068603516	17.510040283203125	14.037052154541016	17.939647674560547	18.671483993530273	12.944281578063965	16.014711380004883	13.129803657531738	20.915695190429688	18.231746673583984	18.39344024658203	20.99787139892578	19.86428451538086	18.39569854736328	16.974254608154297	24.403650283813477	20.285301208496094	22.928943634033203	18.8538875579834	14.602499961853027	20.43474578857422	18.517194747924805	17.840911865234375	18.700170516967773	15.716741561889648	17.45186424255371	15.11629867553711	21.491107940673828	20.52273941040039	14.686357498168945	17.278589248657227	21.71527099609375	25.436275482177734	16.656810760498047	21.24233055114746	15.955347061157227	17.393329620361328	18.3507137298584	21.54186248779297	19.49306869506836	15.648856163024902	16.442113876342773	18.609004974365234	19.153793334960938	25.970539093017578	18.66683006286621	19.8336238861084	17.738143920898438	16.449939727783203	16.66322135925293	15.13094425201416	18.8726806640625	12.966662406921387	17.731769561767578	18.31182098388672	17.65036392211914	21.162540435791016	16.993314743041992	14.031505584716797	20.032299041748047	16.29885482788086	17.7720947265625	18.568601608276367	16.615861892700195	23.85373306274414	19.229087829589844	21.3016300201416	21.286203384399414	21.325241088867188	19.02337646484375	19.141944885253906	20.674015045166016	20.44758415222168	18.046920776367188	15.308903694152832	19.884532928466797	16.522289276123047
DYE605	DYE605	31	12.5	10.921762466430664	11.140552520751953	11.257041931152344	9.41383171081543	14.807555198669434	10.403337478637695	12.562261581420898	10.583317756652832	13.976958274841309	11.72327995300293	11.120857238769531	10.53372859954834	10.013782501220703	12.21005916595459	13.067804336547852	9.542572975158691	7.925859451293945	8.964544296264648	12.483951568603516	10.633636474609375	9.019625663757324	10.219679832458496	13.870591163635254	9.459848403930664	11.677675247192383	9.900028228759766	8.47504997253418	10.503196716308594	10.947571754455566	7.187568664550781	8.555989265441895	6.444977760314941	11.554075241088867	10.608697891235352	9.274055480957031	11.473365783691406	12.557037353515625	11.096202850341797	9.441518783569336	16.147659301757812	12.13690185546875	13.744298934936523	11.91494369506836	8.374040603637695	12.411020278930664	11.22100830078125	10.012495040893555	11.333536148071289	9.570727348327637	9.672782897949219	8.672733306884766	12.512818336486816	12.643153190612793	8.494169235229492	10.233209609985352	11.612953186035156	15.866910934448242	10.14463996887207	12.826650619506836	8.13884162902832	9.374550819396973	11.03248405456543	13.64831256866455	11.262443542480469	9.542272567749023	9.871122360229492	11.544294357299805	11.198678970336914	15.905104637145996	10.698579788208008	12.067422866821289	9.550557136535645	9.190937042236328	9.46461296081543	8.24953842163086	11.806859016418457	7.1188554763793945	11.867986679077148	11.36311149597168	9.96046257019043	12.313432693481445	9.861793518066406	7.9570512771606445	11.790782928466797	9.758065223693848	10.40367603302002	11.581928253173828	9.350375175476074	14.582043647766113	11.300220489501953	12.466724395751953	13.073404312133789	12.153045654296875	10.833037376403809	10.999946594238281	12.353069305419922	12.626859664916992	10.59105396270752	9.569276809692383	12.012516021728516	9.562625885009766
DYE605	DYE605	32	5.8	5.249407768249512	5.195259094238281	5.3829851150512695	4.489459991455078	8.84053897857666	4.704223155975342	5.170567512512207	4.838421821594238	6.6182146072387695	5.4256792068481445	5.41683292388916	5.388742923736572	6.05417013168335	6.614673614501953	6.327571868896484	4.865294456481934	3.170717477798462	3.6724698543548584	6.6046648025512695	6.328956127166748	3.8421249389648438	4.644503593444824	7.123385429382324	6.0781426429748535	5.518024444580078	4.288507461547852	4.317187309265137	5.680886745452881	4.877012729644775	3.190627336502075	3.5198941230773926	2.206411600112915	4.643540382385254	4.959318161010742	3.8246617317199707	5.368364334106445	5.943593978881836	5.532881736755371	4.241602897644043	9.113953590393066	6.093560695648193	6.291266441345215	6.3359150886535645	3.98901629447937	5.980226993560791	5.295904159545898	4.626087188720703	5.584681510925293	6.271496772766113	4.151593208312988	4.010747909545898	5.561112403869629	6.165512561798096	3.8962786197662354	4.893837928771973	4.374361515045166	7.833970069885254	5.051182270050049	6.162147521972656	3.741689682006836	3.7787866592407227	5.289287567138672	6.6587677001953125	5.371211051940918	4.939715385437012	4.625944137573242	5.8871355056762695	5.114896297454834	8.205986022949219	4.555067539215088	6.390076637268066	3.7781989574432373	3.8041296005249023	4.302979469299316	3.269029140472412	6.348236560821533	3.4483673572540283	6.74807596206665	6.239325523376465	4.212530136108398	6.163588523864746	4.3722429275512695	3.484689235687256	5.506053924560547	4.841156959533691	5.109964370727539	6.579389572143555	3.9653568267822266	7.060507774353027	5.240900993347168	5.811069488525391	6.285155296325684	5.32240104675293	4.731075286865234	4.7893805503845215	6.297158241271973	5.948393821716309	5.072772979736328	5.055922031402588	5.730956077575684	4.2702717781066895
DYE605	DYE605	33	1.79	1.9087932109832764	2.0295774936676025	2.056793689727783	2.0325927734375	3.0862457752227783	1.7416194677352905	1.6680822372436523	1.7599490880966187	2.7657995223999023	1.8914928436279297	2.245232582092285	2.3214874267578125	1.873047947883606	2.357069492340088	2.0753817558288574	1.9716826677322388	1.0484540462493896	1.5598739385604858	2.3455448150634766	2.6063780784606934	1.3105332851409912	1.743582010269165	2.9228358268737793	2.0866928100585938	1.9622379541397095	1.5247459411621094	1.6608564853668213	1.9124735593795776	1.640303373336792	1.0786759853363037	1.328307032585144	0.6996747255325317	1.3378467559814453	1.7856106758117676	0.9747982621192932	1.9296398162841797	2.1654553413391113	2.1505582332611084	1.670953631401062	3.314021110534668	2.4015729427337646	2.1857094764709473	2.3058762550354004	1.5780055522918701	2.1410534381866455	1.8234889507293701	1.4545166492462158	2.1676101684570312	2.2896554470062256	1.4725308418273926	1.4343245029449463	1.9750020503997803	1.9836475849151611	1.0503787994384766	2.0026192665100098	1.5482902526855469	3.1440258026123047	1.7800757884979248	2.341583490371704	1.0637325048446655	1.206719160079956	2.0848984718322754	2.431349277496338	1.8081893920898438	2.1278467178344727	1.4323770999908447	2.09193754196167	1.906113862991333	3.3885834217071533	1.4486985206604004	2.754652500152588	1.3582274913787842	1.1679439544677734	1.6105526685714722	0.9121426343917847	2.163699150085449	1.1974211931228638	2.388002634048462	2.767134666442871	1.3909802436828613	2.319392442703247	1.391326904296875	1.2502467632293701	2.094858169555664	2.120865821838379	1.6860941648483276	1.7431457042694092	1.366585373878479	2.7215945720672607	1.9439375400543213	2.2640695571899414	2.270411968231201	1.9175490140914917	1.732351303100586	1.6255487203598022	2.7783069610595703	2.03018856048584	1.6866438388824463	1.670852780342102	2.2918479442596436	1.5562243461608887
DYE605	DYE605	34	0.474	0.5737010836601257	0.6869458556175232	0.5712771415710449	0.8593165278434753	0.9043182134628296	0.5535168051719666	0.5056095123291016	0.5307863354682922	0.8950282335281372	0.4871026873588562	0.7589101195335388	0.819693922996521	0.677397608757019	0.7164785861968994	0.605509340763092	0.5505514144897461	0.32691729068756104	0.7390697002410889	0.5922853350639343	0.5250695943832397	0.39042770862579346	0.4950622022151947	0.8648159503936768	0.4127429127693176	0.4315929412841797	0.45063453912734985	0.4736365079879761	0.6005300283432007	0.39190375804901123	0.2433185875415802	0.4163740575313568	0.2542104125022888	0.24303248524665833	0.6676068305969238	0.5509046912193298	0.6860076189041138	0.5589475631713867	0.6219407320022583	0.5300324559211731	1.297265887260437	0.7059930562973022	0.5912553668022156	0.6016966700553894	0.5304029583930969	0.4304874837398529	0.49873101711273193	0.4207450747489929	0.6507862210273743	0.6155216097831726	0.4155636429786682	0.4121832251548767	0.6192058324813843	0.40009355545043945	0.2244153916835785	0.6879797577857971	0.7172726392745972	1.095932960510254	0.38902562856674194	0.6718531847000122	0.33986419439315796	0.3558681607246399	0.6207809448242188	0.7232496738433838	0.4131080210208893	0.6353856325149536	0.36412543058395386	0.7021089792251587	0.5922441482543945	1.0593332052230835	0.36930879950523376	0.8688952922821045	0.4968439042568207	0.261985719203949	0.4439575672149658	0.15804123878479004	0.6122485399246216	0.30844593048095703	0.5936788320541382	1.1014666557312012	0.3905017077922821	0.6182609796524048	0.32935211062431335	0.3108948767185211	0.6245543956756592	0.7643850445747375	0.9418835639953613	0.6375727653503418	0.4656651020050049	0.8184890747070312	0.5140668153762817	0.7420782446861267	0.6344119310379028	0.5911511778831482	0.5236806869506836	0.4497438669204712	0.9559254050254822	0.44327378273010254	0.4958055019378662	0.32611528038978577	0.7606123685836792	0.4448201656341553
DYE605	DYE605	35	424.0	403.4080810546875	411.3348083496094	365.13665771484375	375.730224609375	489.36212158203125	390.97943115234375	403.9076232910156	406.84912109375	452.099853515625	408.6423034667969	390.7840270996094	389.41619873046875	413.8558349609375	425.05584716796875	402.04046630859375	414.82843017578125	383.697509765625	399.6748962402344	408.72747802734375	390.5107116699219	398.3291015625	385.0562438964844	468.535888671875	396.609619140625	423.0768127441406	410.99859619140625	400.8681945800781	401.67181396484375	408.8043212890625	372.8475341796875	407.0008544921875	385.96807861328125	405.4460754394531	373.37786865234375	434.3388671875	427.30419921875	490.0584716796875	435.98651123046875	411.824951171875	424.7280578613281	420.49822998046875	399.3638916015625	432.40130615234375	373.386474609375	408.7720947265625	372.9196472167969	378.1956787109375	401.48455810546875	383.2178039550781	441.54742431640625	374.7802734375	414.61688232421875	418.14031982421875	392.683349609375	401.7086181640625	391.624755859375	417.3149108886719	355.439208984375	419.0281982421875	388.7621765136719	409.490478515625	406.1689453125	490.60565185546875	332.48541259765625	402.7366943359375	384.22198486328125	397.847412109375	398.44720458984375	458.6094970703125	384.51220703125	421.1424560546875	359.73223876953125	404.4461364746094	433.3683776855469	369.4679260253906	427.0758056640625	401.838134765625	383.6112976074219	434.3217468261719	374.3179931640625	400.17230224609375	441.9443359375	357.53497314453125	418.7179260253906	401.240966796875	325.16571044921875	367.0078430175781	380.91229248046875	433.3595275878906	421.9608154296875	393.4266357421875	343.20135498046875	407.05267333984375	418.16302490234375	397.67303466796875	385.2540283203125	406.316162109375	404.85015869140625	400.8072814941406	417.49456787109375	372.7451171875
DYE605	DYE605	36	349.9999999999999	347.4124755859375	354.6470642089844	313.5308837890625	320.83404541015625	421.01287841796875	335.097900390625	348.9232482910156	348.78314208984375	397.7609558105469	355.56951904296875	335.29205322265625	332.51708984375	358.8267822265625	355.71221923828125	344.4676513671875	356.8059997558594	328.67218017578125	343.783203125	348.77197265625	339.41094970703125	345.80078125	328.81671142578125	407.94647216796875	344.88653564453125	362.73358154296875	351.913330078125	343.40655517578125	341.9383239746094	351.73651123046875	321.8610534667969	348.99737548828125	330.288818359375	355.1551513671875	329.736083984375	377.17755126953125	370.8041687011719	423.51165771484375	371.60723876953125	355.658935546875	367.92010498046875	363.4705810546875	344.833984375	370.53778076171875	322.2328796386719	355.04180908203125	318.5731201171875	326.0444641113281	345.49993896484375	331.21002197265625	379.4195556640625	321.7113037109375	357.6677551269531	361.29107666015625	335.208251953125	343.0228576660156	339.00421142578125	360.4522705078125	306.7355651855469	360.2978210449219	333.91357421875	342.3531494140625	347.07537841796875	428.7334899902344	289.1083984375	344.0543212890625	329.86541748046875	342.4197082519531	343.4583435058594	400.7666015625	328.92169189453125	360.02044677734375	309.04150390625	345.541748046875	372.92822265625	318.355712890625	364.93017578125	348.5389404296875	329.88665771484375	376.37384033203125	325.097900390625	345.71502685546875	381.8959655761719	304.3516845703125	360.50518798828125	343.7611999511719	285.7181701660156	312.55743408203125	327.1865539550781	372.85955810546875	363.26702880859375	338.1080017089844	297.7825927734375	355.49127197265625	358.716552734375	341.45599365234375	337.3932189941406	348.744873046875	346.3018798828125	345.44976806640625	359.5191650390625	318.4988098144531
DYE605	DYE605	37	363.0	299.1195068359375	305.0962219238281	269.23077392578125	273.8547668457031	361.0926513671875	287.1369934082031	300.5356140136719	298.7662353515625	349.554443359375	307.7615051269531	287.60577392578125	283.6217041015625	309.2478332519531	297.8197937011719	294.63153076171875	306.6409912109375	281.2577819824219	295.5125732421875	297.86553955078125	296.5469970703125	300.5233459472656	281.7239990234375	354.266845703125	298.9822082519531	310.69879150390625	301.18896484375	293.45135498046875	290.9709167480469	302.0029602050781	277.52593994140625	298.5009765625	282.41900634765625	310.5843811035156	291.3199768066406	327.00164794921875	321.4005126953125	363.99981689453125	316.6951904296875	306.89678955078125	315.53857421875	313.2738342285156	297.89764404296875	316.495361328125	277.9822998046875	308.5450439453125	273.3517150878906	280.4656066894531	297.13128662109375	286.1578063964844	325.7159118652344	275.98712158203125	308.6078796386719	311.6584167480469	285.0389709472656	292.658203125	293.4703369140625	311.8758239746094	264.9228210449219	309.81982421875	286.0164794921875	286.3993835449219	296.341064453125	372.48016357421875	251.34530639648438	293.696533203125	283.092041015625	294.3356018066406	295.8760986328125	349.7689514160156	281.58868408203125	309.4002685546875	266.54022216796875	294.898681640625	320.4095458984375	274.12249755859375	312.6028747558594	302.12945556640625	286.18841552734375	325.82659912109375	281.4087219238281	298.9024353027344	328.9902038574219	259.0256652832031	310.00396728515625	294.0723876953125	257.783203125	265.8829040527344	280.8177185058594	320.8586730957031	312.1422119140625	292.44720458984375	260.62640380859375	310.4853210449219	307.5654602050781	293.26055908203125	300.46197509765625	299.49420166015625	296.20977783203125	297.2328186035156	308.71868896484375	271.97314453125
DYE605	DYE605	38	248.0	258.6197509765625	262.7902526855469	232.19093322753906	234.71273803710938	309.802734375	247.04226684570312	259.0617370605469	256.80169677734375	310.1280822753906	265.6627502441406	247.68040466308594	242.73715209960938	265.59259033203125	251.05477905273438	252.7545166015625	264.36212158203125	241.4761199951172	254.86654663085938	256.0009460449219	261.7034912109375	262.44329833984375	243.60906982421875	308.08154296875	259.18450927734375	266.84295654296875	258.7699890136719	251.18826293945312	248.41485595703125	259.8258056640625	240.02667236328125	255.47369384765625	242.32742309570312	271.88385009765625	258.4468994140625	283.859619140625	279.23101806640625	312.22735595703125	270.96221923828125	265.55023193359375	267.53515625	270.4207763671875	258.50384521484375	270.4437561035156	240.6466522216797	269.331298828125	237.21524047851562	241.673095703125	256.394287109375	248.18565368652344	280.4822082519531	237.6009521484375	267.39642333984375	269.4544677734375	242.43421936035156	250.58546447753906	254.86474609375	271.5779113769531	229.78469848632812	267.5145568847656	244.8951873779297	241.25262451171875	253.94021606445312	322.593505859375	219.37460327148438	251.69996643066406	243.831787109375	253.68682861328125	255.7209014892578	305.83721923828125	242.3807830810547	269.0432434082031	231.84237670898438	252.52587890625	275.9421081542969	236.77752685546875	269.99273681640625	262.68304443359375	252.44284057617188	282.795166015625	243.49453735351562	259.64788818359375	283.5745849609375	221.47824096679688	267.3016052246094	252.2454833984375	241.91030883789062	226.81060791015625	241.82794189453125	277.2994079589844	268.7099914550781	256.19573974609375	231.74205017089844	272.06829833984375	264.6890563964844	252.99786376953125	276.29534912109375	258.47955322265625	254.50706481933594	256.22021484375	265.2701110839844	233.1307373046875
DYE605	DYE605	39	208.0	223.8578643798828	226.50083923339844	200.74240112304688	201.62657165527344	266.9180908203125	213.00094604492188	223.51724243164062	221.05560302734375	270.138671875	228.76673889160156	213.73342895507812	208.04873657226562	228.158203125	213.55279541015625	217.1301727294922	228.1077880859375	207.53494262695312	220.13421630859375	220.77169799804688	231.4132537841797	229.24215698242188	211.46070861816406	267.06365966796875	224.31842041015625	230.07254028320312	222.7349853515625	214.808837890625	213.24462890625	223.718505859375	207.24322509765625	219.41909790039062	208.25653076171875	238.02749633789062	228.15904235839844	246.59890747070312	242.71197509765625	267.05865478515625	232.7030029296875	230.10641479492188	227.30783081054688	233.3673095703125	224.88450622558594	231.38958740234375	208.41297912597656	235.1625518798828	206.83706665039062	208.23614501953125	221.55422973632812	215.11965942382812	241.71859741210938	204.80337524414062	232.17674255371094	233.33865356445312	206.6907958984375	214.97116088867188	222.28675842285156	236.96556091308594	200.01783752441406	231.53884887695312	210.69711303710938	206.25636291503906	218.0367431640625	278.1662902832031	191.49594116210938	215.930419921875	210.515380859375	218.92730712890625	221.30259704589844	267.47906494140625	209.40692138671875	234.95571899414062	203.11477661132812	216.69549560546875	237.59292602539062	204.7459716796875	234.12571716308594	228.2220458984375	223.3180694580078	245.43258666992188	210.73336791992188	226.15049743652344	244.02066040039062	189.82211303710938	230.92982482910156	216.50494384765625	222.57330322265625	194.5694580078125	208.58815002441406	240.2042694091797	231.53321838378906	225.390869140625	205.8092498779297	238.54400634765625	228.21844482421875	218.83505249023438	249.70986938476562	223.90936279296875	219.2900390625	221.0004119873047	228.13833618164062	200.30484008789062
DYE605	DYE605	40	212.0	193.9131317138672	195.34405517578125	173.8038330078125	173.3765869140625	230.61492919921875	183.8468780517578	193.0131072998047	190.44509887695312	232.12893676757812	196.82791137695312	184.6363525390625	178.38572692871094	196.1583251953125	182.40248107910156	186.6188201904297	196.94320678710938	178.43064880371094	190.32257080078125	190.71182250976562	205.0556182861328	200.34393310546875	183.9252166748047	231.24252319335938	194.09426879882812	198.8345184326172	191.89987182617188	183.5169219970703	183.66860961914062	192.7576446533203	178.76779174804688	188.85317993164062	179.0995635986328	208.64794921875	201.05596923828125	214.51168823242188	211.1752471923828	228.06207275390625	200.25218200683594	199.6642608642578	193.64950561523438	201.41934204101562	195.98971557617188	198.10623168945312	180.5771484375	205.481689453125	180.74212646484375	179.41110229492188	191.62472534179688	186.43008422851562	208.40834045410156	176.63331604003906	201.90655517578125	202.32186889648438	176.36941528320312	184.5626983642578	194.4479522705078	207.06015014648438	174.56979370117188	200.72084045410156	181.89022827148438	177.88995361328125	187.3638916015625	239.44363403320312	167.233642578125	185.30007934570312	182.01731872558594	189.08221435546875	191.7101593017578	234.1902618408203	181.28785705566406	205.66720581054688	178.829833984375	186.11570739746094	204.55807495117188	177.19979858398438	203.4851837158203	198.31658935546875	197.82794189453125	213.14666748046875	182.53707885742188	197.35513305664062	209.85000610351562	162.815673828125	199.80224609375	185.83743286132812	202.03370666503906	167.44644165039062	180.09274291992188	208.4036865234375	199.63999938964844	198.77383422851562	182.55859375	209.44943237304688	196.97943115234375	189.57960510253906	222.692138671875	194.42733764648438	189.24359130859375	190.73316955566406	196.35171508789062	172.283203125
DYE605	DYE605	41	148.0	167.13539123535156	167.62081909179688	149.8989715576172	148.40005493164062	198.83729553222656	157.98138427734375	165.84109497070312	163.28366088867188	193.46725463867188	168.12916564941406	158.79718017578125	152.12168884277344	167.89224243164062	155.79095458984375	159.47488403320312	169.1705322265625	152.57196044921875	163.80023193359375	164.134765625	181.2942352294922	174.16021728515625	159.4658966064453	198.72352600097656	166.90567016601562	171.3848114013672	164.56492614746094	155.60031127929688	158.10006713867188	165.23912048339844	153.06613159179688	162.06863403320312	153.2510223388672	182.22271728515625	175.68524169921875	185.86788940429688	182.92822265625	193.0688934326172	171.84494018554688	172.59298706054688	164.8272247314453	172.785400390625	170.25	168.74545288085938	155.63674926757812	178.70993041992188	157.413818359375	153.5995330810547	164.97250366210938	160.55392456054688	178.73373413085938	151.553955078125	174.9334259033203	174.7080078125	149.78756713867188	157.67999267578125	169.82664489746094	180.2176055908203	152.09295654296875	173.3790283203125	156.9342041015625	154.61810302734375	160.2305145263672	204.35562133789062	145.2840576171875	158.111083984375	156.78749084472656	162.5198974609375	165.3323974609375	204.20980834960938	156.466796875	179.5523223876953	157.74951171875	159.11053466796875	175.04454040527344	152.63682556152344	176.38104248046875	171.38009643554688	174.537109375	184.20492553710938	157.40576171875	171.6953125	179.20921325683594	138.95631408691406	172.2215576171875	158.56851196289062	178.8578643798828	143.92486572265625	154.7866973876953	180.14532470703125	171.28353881835938	174.88519287109375	160.62350463867188	183.26406860351562	169.25808715820312	163.62916564941406	193.12722778320312	168.39895629882812	162.71319580078125	163.78604125976562	168.17752075195312	147.5206756591797
