group	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
CHORUS	CHORUSNUPb	186	1.2585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	187	1.5035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	188	1.3568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	189	1.2692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	190	1.3066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	191	1.6034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	192	1.7698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	193	1.7085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	194	1.5212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	195	1.6019	1.4284255504608154	1.4758553504943848	1.3640575408935547	1.4320650100708008	1.4007172584533691	1.303910732269287	1.47306489944458	1.4068565368652344	1.421745777130127	1.4198355674743652	1.3756375312805176	1.4630990028381348	1.430422306060791	1.4748187065124512	1.4223127365112305	1.433072566986084	1.3808350563049316	1.4749579429626465	1.4583015441894531	1.4528193473815918	1.444122314453125	1.4511795043945312	1.4829144477844238	1.3621325492858887	1.5031609535217285	1.3578720092773438	1.4119534492492676	1.4388141632080078	1.2521700859069824	1.3941736221313477	1.5188212394714355	1.4727449417114258	1.4306907653808594	1.3740897178649902	1.4193859100341797	1.412473201751709	1.4725966453552246	1.414083480834961	1.4333086013793945	1.5006771087646484	1.416490077972412	1.4989581108093262	1.2969398498535156	1.3926982879638672	1.6004314422607422	1.394291877746582	1.3749823570251465	1.3854165077209473	1.4880356788635254	1.3787150382995605	1.3985834121704102	1.3426275253295898	1.5057711601257324	1.404818058013916	1.4439153671264648	1.3549365997314453	1.435838222503662	1.422441005706787	1.434410572052002	1.3659968376159668	1.5222554206848145	1.4528369903564453	1.4854145050048828	1.4401202201843262	1.451080322265625	1.3132076263427734	1.4090938568115234	1.528757095336914	1.5085563659667969	1.4309077262878418	1.4958515167236328	1.346325397491455	1.3616795539855957	1.3666911125183105	1.4247198104858398	1.3990068435668945	1.497972011566162	1.5221481323242188	1.4094343185424805	1.3991618156433105	1.4990792274475098	1.3605289459228516	1.3876352310180664	1.432905673980713	1.5104823112487793	1.3939509391784668	1.4798364639282227	1.5351152420043945	1.2696175575256348	1.4453067779541016	1.4072265625	1.381795883178711	1.4424104690551758	1.4250421524047852	1.4212956428527832	1.5676374435424805	1.536508560180664	1.4377217292785645	1.3922944068908691	1.3936753273010254	1.4092235565185547
CHORUS	CHORUSNUPb	196	1.5783	1.3868322372436523	1.4360482692718506	1.3312280178070068	1.3722808361053467	1.3758759498596191	1.2647488117218018	1.45784330368042	1.3474645614624023	1.3562188148498535	1.3652417659759521	1.3831725120544434	1.432631015777588	1.39571213722229	1.455944538116455	1.3413934707641602	1.3896453380584717	1.3312568664550781	1.436927318572998	1.369668960571289	1.3733255863189697	1.3964228630065918	1.408362865447998	1.4521279335021973	1.3476052284240723	1.4560115337371826	1.3215913772583008	1.3352315425872803	1.406170129776001	1.2433679103851318	1.3519363403320312	1.4428462982177734	1.4109292030334473	1.3783860206604004	1.3248884677886963	1.3909540176391602	1.364504337310791	1.4431674480438232	1.3852872848510742	1.3882155418395996	1.4106075763702393	1.341423511505127	1.4431190490722656	1.2900233268737793	1.3672480583190918	1.5110962390899658	1.3489928245544434	1.3304417133331299	1.3382952213287354	1.4305875301361084	1.339219570159912	1.3336222171783447	1.3365700244903564	1.4229152202606201	1.3622992038726807	1.403982162475586	1.4126992225646973	1.4188063144683838	1.3669705390930176	1.3963816165924072	1.301804542541504	1.4704687595367432	1.4048399925231934	1.4234530925750732	1.3989555835723877	1.4114203453063965	1.2789368629455566	1.3669419288635254	1.6550719738006592	1.450908899307251	1.3894236087799072	1.4422729015350342	1.3107497692108154	1.302011489868164	1.3256030082702637	1.4111990928649902	1.3449254035949707	1.4152734279632568	1.460085391998291	1.4670867919921875	1.3741421699523926	1.4327666759490967	1.354684591293335	1.3529927730560303	1.4033985137939453	1.4662082195281982	1.3483929634094238	1.4335572719573975	1.473144292831421	1.2728283405303955	1.4167122840881348	1.374434471130371	1.3104193210601807	1.391831874847412	1.3819549083709717	1.3776135444641113	1.4789788722991943	1.44118070602417	1.401503324508667	1.3979520797729492	1.3304452896118164	1.36672043800354
CHORUS	CHORUSNUPb	197	1.5216	1.3325384855270386	1.3556737899780273	1.297816276550293	1.3113360404968262	1.3595659732818604	1.2330431938171387	1.399918794631958	1.303429126739502	1.2984116077423096	1.333616018295288	1.3732960224151611	1.408215045928955	1.3313930034637451	1.3965725898742676	1.2695796489715576	1.3494102954864502	1.2857139110565186	1.3841142654418945	1.305995225906372	1.312579870223999	1.3504958152770996	1.3624393939971924	1.399202823638916	1.310438871383667	1.3865439891815186	1.2841312885284424	1.2648849487304688	1.3811678886413574	1.2427663803100586	1.3121671676635742	1.3690776824951172	1.363940715789795	1.3263936042785645	1.2771096229553223	1.3150858879089355	1.308061122894287	1.4096331596374512	1.341092824935913	1.3380494117736816	1.330343246459961	1.2839000225067139	1.3934857845306396	1.2853035926818848	1.3274815082550049	1.4019591808319092	1.2972331047058105	1.2735989093780518	1.276656150817871	1.3837742805480957	1.3017807006835938	1.279130458831787	1.3091156482696533	1.3313333988189697	1.2951431274414062	1.3653337955474854	1.3565123081207275	1.3872621059417725	1.307528018951416	1.3363187313079834	1.2310442924499512	1.4276561737060547	1.362638235092163	1.3628544807434082	1.3057594299316406	1.3735320568084717	1.248060703277588	1.3099932670593262	1.4679527282714844	1.340287208557129	1.343369722366333	1.3797969818115234	1.2648415565490723	1.2434356212615967	1.2750904560089111	1.3718607425689697	1.2748947143554688	1.3212182521820068	1.3517746925354004	1.4261138439178467	1.3353700637817383	1.352421760559082	1.3250048160552979	1.3110833168029785	1.371222972869873	1.4241375923156738	1.2942559719085693	1.3799028396606445	1.3949849605560303	1.2476377487182617	1.3225772380828857	1.345916509628296	1.2400405406951904	1.3178684711456299	1.3414742946624756	1.3209013938903809	1.385361671447754	1.348299264907837	1.3623676300048828	1.38676118850708	1.2637760639190674	1.324720859527588
CHORUS	CHORUSNUPb	198	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	199	2.0312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	200	1.9654	1.7770030498504639	1.8242120742797852	1.7511146068572998	1.7610876560211182	1.837226390838623	1.7297964096069336	1.8719711303710938	1.7929680347442627	1.7407002449035645	1.6802647113800049	1.8045620918273926	1.8137640953063965	1.6707634925842285	1.8610508441925049	1.6889119148254395	1.7311482429504395	1.6899948120117188	1.8342092037200928	1.6492419242858887	1.7074384689331055	1.7619948387145996	1.7276971340179443	1.8369431495666504	1.7289745807647705	1.808807611465454	1.7904787063598633	1.6699104309082031	1.8016715049743652	1.7624154090881348	1.7073357105255127	1.7250993251800537	1.7432372570037842	1.7813429832458496	1.798447608947754	1.7650268077850342	1.8663923740386963	1.7786388397216797	1.7809607982635498	1.811154842376709	1.8387556076049805	1.7533531188964844	1.7359435558319092	1.8984971046447754	1.7735276222229004	1.8027124404907227	1.7626914978027344	1.7469491958618164	1.7965312004089355	1.8195586204528809	1.7119953632354736	1.6829934120178223	1.798253059387207	1.8048534393310547	1.7050538063049316	1.725234031677246	1.899228572845459	1.7669129371643066	1.7390174865722656	1.8545713424682617	1.6522626876831055	1.8088774681091309	1.7636208534240723	1.9079363346099854	1.7259416580200195	1.7911148071289062	1.7741978168487549	1.8424639701843262	1.849870204925537	1.8073160648345947	1.7209677696228027	1.801943302154541	1.7581593990325928	1.767073154449463	1.8164515495300293	1.8097543716430664	1.7990574836730957	1.7867555618286133	1.7992420196533203	1.8468446731567383	1.7933735847473145	1.774193286895752	1.7338438034057617	1.8253135681152344	1.7465639114379883	1.7471740245819092	1.778843879699707	1.794112205505371	1.8070309162139893	1.7861137390136719	1.8073313236236572	1.778838872909546	1.8233118057250977	1.8077304363250732	1.6960725784301758	1.8625507354736328	1.8093934059143066	1.7552969455718994	1.8615403175354004	1.7619600296020508	1.725754737854004	1.690485954284668
CHORUS	CHORUSNUPb	201	1.8726	1.7258567810058594	1.7551987171173096	1.6937940120697021	1.713618278503418	1.7723450660705566	1.680988073348999	1.802433729171753	1.7529370784759521	1.711273431777954	1.6393485069274902	1.7399625778198242	1.7506539821624756	1.6411521434783936	1.8147356510162354	1.6553466320037842	1.6892156600952148	1.6513595581054688	1.76529860496521	1.613462209701538	1.678471326828003	1.7273173332214355	1.687986135482788	1.775273084640503	1.7327370643615723	1.7466857433319092	1.7431762218475342	1.6192450523376465	1.7890844345092773	1.6958296298980713	1.6458110809326172	1.6856498718261719	1.7061331272125244	1.7283844947814941	1.7562251091003418	1.7242071628570557	1.8076171875	1.7206406593322754	1.7273004055023193	1.7668366432189941	1.7801413536071777	1.7212378978729248	1.6858570575714111	1.8255352973937988	1.7335190773010254	1.7377684116363525	1.7306275367736816	1.69344162940979	1.7318005561828613	1.7486364841461182	1.6590168476104736	1.6483025550842285	1.7524445056915283	1.785390853881836	1.6645634174346924	1.682945966720581	1.8186931610107422	1.7278368473052979	1.711897611618042	1.7759442329406738	1.6342418193817139	1.7392017841339111	1.7150652408599854	1.8234307765960693	1.6844482421875	1.7432148456573486	1.7193312644958496	1.7853617668151855	1.7930927276611328	1.7407917976379395	1.694535732269287	1.7727077007293701	1.7008321285247803	1.7142329216003418	1.739344596862793	1.7496190071105957	1.7268719673156738	1.7255687713623047	1.7176661491394043	1.8064789772033691	1.6977863311767578	1.731736183166504	1.7145214080810547	1.7489166259765625	1.6898059844970703	1.7011077404022217	1.7352685928344727	1.7496731281280518	1.7253670692443848	1.7435097694396973	1.7342233657836914	1.726757287979126	1.761458396911621	1.757899522781372	1.6459574699401855	1.7971305847167969	1.7431447505950928	1.7105655670166016	1.7873585224151611	1.7026245594024658	1.6842570304870605	1.6471965312957764
CHORUS	CHORUSNUPb	202	1.974	1.6750881671905518	1.718792200088501	1.6363039016723633	1.6678979396820068	1.7296123504638672	1.630730390548706	1.725570797920227	1.7059376239776611	1.6741652488708496	1.6015539169311523	1.6826601028442383	1.6922402381896973	1.6218750476837158	1.7520105838775635	1.6131162643432617	1.6447687149047852	1.6120579242706299	1.7040948867797852	1.5767650604248047	1.6549351215362549	1.6813561916351318	1.6514146327972412	1.7097156047821045	1.7055978775024414	1.6838598251342773	1.6942369937896729	1.5734931230545044	1.7351751327514648	1.6305615901947021	1.5899099111557007	1.637176513671875	1.6574432849884033	1.6805346012115479	1.7118797302246094	1.6786706447601318	1.7563459873199463	1.6652405261993408	1.6765074729919434	1.7152295112609863	1.7339043617248535	1.6977639198303223	1.6369094848632812	1.7522777318954468	1.6577073335647583	1.675807237625122	1.6900138854980469	1.641823410987854	1.6702696084976196	1.6885831356048584	1.609983205795288	1.6039252281188965	1.6926662921905518	1.7450485229492188	1.621323585510254	1.640323281288147	1.7481805086135864	1.6919008493423462	1.6742866039276123	1.7042771577835083	1.6116442680358887	1.6867390871047974	1.6672379970550537	1.7488181591033936	1.6515350341796875	1.6967166662216187	1.6650898456573486	1.7235429286956787	1.745069980621338	1.6783064603805542	1.6523756980895996	1.726567029953003	1.6475580930709839	1.6598784923553467	1.6730320453643799	1.6829932928085327	1.6646885871887207	1.6728405952453613	1.643953561782837	1.7624751329421997	1.6452553272247314	1.693436622619629	1.6895339488983154	1.6751790046691895	1.6440718173980713	1.656195044517517	1.6851474046707153	1.706799030303955	1.657936453819275	1.7010412216186523	1.6752498149871826	1.6766084432601929	1.6978609561920166	1.6866075992584229	1.5983891487121582	1.735486626625061	1.679443120956421	1.6758413314819336	1.7189044952392578	1.6491448879241943	1.6381864547729492	1.6050071716308594
CHORUS	CHORUSNUPb	203	1.8741	1.6257548332214355	1.6641477346420288	1.585930347442627	1.6262255907058716	1.6775364875793457	1.5826222896575928	1.6474241018295288	1.6626548767089844	1.6381187438964844	1.5704333782196045	1.6262788772583008	1.6418063640594482	1.593205451965332	1.6780240535736084	1.5723445415496826	1.603790044784546	1.5747449398040771	1.6458747386932373	1.5436315536499023	1.6294775009155273	1.6374415159225464	1.6094080209732056	1.65433669090271	1.6336013078689575	1.6185632944107056	1.646332859992981	1.5314640998840332	1.6873114109039307	1.577142357826233	1.5412516593933105	1.5862144231796265	1.6137919425964355	1.6367119550704956	1.6577181816101074	1.6261789798736572	1.7065149545669556	1.6141752004623413	1.6287360191345215	1.6680288314819336	1.6898994445800781	1.6693570613861084	1.5925068855285645	1.682348370552063	1.6021068096160889	1.624981164932251	1.6417746543884277	1.5940501689910889	1.6160624027252197	1.6366350650787354	1.5660278797149658	1.5598533153533936	1.6288704872131348	1.6881338357925415	1.5759410858154297	1.6004207134246826	1.6798272132873535	1.6493642330169678	1.6335294246673584	1.6392569541931152	1.5819967985153198	1.6390042304992676	1.622970461845398	1.6917020082473755	1.6118522882461548	1.6519827842712402	1.6157712936401367	1.6566987037658691	1.700577735900879	1.6199314594268799	1.6075788736343384	1.6646567583084106	1.589686393737793	1.6137982606887817	1.6146490573883057	1.6243789196014404	1.6124544143676758	1.6181538105010986	1.5859912633895874	1.7104008197784424	1.5906143188476562	1.6552555561065674	1.653261661529541	1.6152302026748657	1.600034475326538	1.614837408065796	1.6307395696640015	1.6671793460845947	1.6020808219909668	1.6518996953964233	1.6057753562927246	1.6316170692443848	1.649968147277832	1.6292827129364014	1.5553561449050903	1.675398588180542	1.6330126523971558	1.6420130729675293	1.6605194807052612	1.6051846742630005	1.5959410667419434	1.5658881664276123
CHORUS	CHORUSNUPb	204	1.7278	1.581374168395996	1.6115334033966064	1.542380452156067	1.5898997783660889	1.6308958530426025	1.5398082733154297	1.575076699256897	1.6239008903503418	1.6049047708511353	1.545130968093872	1.5757426023483276	1.5989618301391602	1.5656183958053589	1.6053550243377686	1.5355710983276367	1.5672130584716797	1.541379451751709	1.5938005447387695	1.5152732133865356	1.606289029121399	1.5973409414291382	1.5699042081832886	1.6068933010101318	1.5515685081481934	1.5584583282470703	1.6030058860778809	1.4946250915527344	1.6419986486434937	1.532163143157959	1.4999525547027588	1.5383365154266357	1.5744123458862305	1.5984492301940918	1.605717420578003	1.5754796266555786	1.6620672941207886	1.5691792964935303	1.5866773128509521	1.6256145238876343	1.6515157222747803	1.642587661743164	1.553959846496582	1.619847059249878	1.55489182472229	1.5826122760772705	1.5958319902420044	1.5518712997436523	1.5692508220672607	1.5926909446716309	1.528151273727417	1.5191731452941895	1.568556547164917	1.6299084424972534	1.5338834524154663	1.5650273561477661	1.618931531906128	1.608797550201416	1.5945382118225098	1.5823142528533936	1.5523546934127808	1.599476933479309	1.5839619636535645	1.6461117267608643	1.574283480644226	1.6121718883514404	1.5724490880966187	1.593916893005371	1.6614367961883545	1.5688700675964355	1.5645982027053833	1.6015400886535645	1.5361676216125488	1.5743982791900635	1.5647666454315186	1.5725510120391846	1.568993091583252	1.568089485168457	1.538891077041626	1.6596240997314453	1.5432624816894531	1.6211216449737549	1.6160327196121216	1.5652673244476318	1.5611512660980225	1.578546166419983	1.5801830291748047	1.6319634914398193	1.5561091899871826	1.605170488357544	1.5391765832901	1.5922931432724	1.6104017496109009	1.579088807106018	1.5181024074554443	1.6212867498397827	1.596936583518982	1.6126174926757812	1.6111578941345215	1.5682919025421143	1.5582659244537354	1.5313992500305176
CHORUS	CHORUSNUPb	205	1.9023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHORUS	CHORUSNUPb	206	1.9785	1.8118749856948853	1.8668022155761719	1.7358617782592773	1.8078389167785645	1.8843584060668945	1.7460875511169434	1.7844963073730469	1.8142719268798828	1.8682727813720703	1.8096427917480469	1.8293952941894531	1.8350849151611328	1.8215904235839844	1.8235831260681152	1.7975225448608398	1.783503532409668	1.7856931686401367	1.822932243347168	1.777599811553955	1.8618974685668945	1.871323585510254	1.8035845756530762	1.8565359115600586	1.8063011169433594	1.8246879577636719	1.7870869636535645	1.7371597290039062	1.8197426795959473	1.746734619140625	1.7884650230407715	1.8874001502990723	1.8113288879394531	1.8280038833618164	1.7900581359863281	1.8228378295898438	1.8305959701538086	1.867753505706787	1.8562030792236328	1.8362293243408203	1.813218116760254	1.843562126159668	1.8086161613464355	1.805974006652832	1.78275728225708	1.8005003929138184	1.8439598083496094	1.7565245628356934	1.8068909645080566	1.8726425170898438	1.8097009658813477	1.7765817642211914	1.801063060760498	1.887026309967041	1.7813820838928223	1.7752299308776855	1.742875576019287	1.8935823440551758	1.8245010375976562	1.8100500106811523	1.7814316749572754	1.8747234344482422	1.8171744346618652	1.8667373657226562	1.7341547012329102	1.8266596794128418	1.7850055694580078	1.819462776184082	1.824242115020752	1.749445915222168	1.8294024467468262	1.897697925567627	1.7890496253967285	1.786022663116455	1.8104939460754395	1.7009525299072266	1.8420372009277344	1.8138761520385742	1.786302089691162	1.8599977493286133	1.770085334777832	1.7712860107421875	1.8656458854675293	1.7336115837097168	1.7893867492675781	1.8169584274291992	1.8082160949707031	1.7953906059265137	1.7654986381530762	1.7840428352355957	1.8406672477722168	1.8249092102050781	1.871474266052246	1.8310809135437012	1.800612449645996	1.8288698196411133	1.8163342475891113	1.7993807792663574	1.8187828063964844	1.81648588180542	1.8235054016113281	1.7552967071533203
